STATION CODE|LOCATIONS|STATE|TEMP|DO|pH|CONDUCTIVITY|BOD|NITRATE_N_NITRITE_N|FECAL_COLIFORM|TOTAL_COLIFORM
939|RIVER KERANDI(INTAKE WELL OF NaNLCO REFINaNRY, HAL, SUNaNBEDA)|ORISSA|22.4|7.3|7.5|82.0|1.2|1.58|15816.0|17512.0
940|NaNGAVALLI AT PENTA U/S, JAYKAYPUR TOWN|ORISSA|26.8|7.5|8.0|202.0|1.4|1.89|11771.0|23191.0
941|NaNGAVALLI AT JAYKAYPUR D/S, ORISSA|ORISSA|26.5|7.3|7.9|232.0|2.9|2.23|9026.0|30836.0
942|NaNGAVALLI AT RAYAGADA D/S, ORISSA|ORISSA|22.0|7.4|7.9|246.0|2.3|1.9|1850.0|3900.0
943|RUSHIKULYA AT GANJAM U/S, ORISSA|ORISSA|27.6|6.9|8.1|3960.0|2.0|2.26|19058.0|22523.0
944|RUSHIKULYA AT GANJAM D/S, ORISSA|ORISSA|26.8|7.0|8.0|28222.0|1.8|2.54|16613.0|10469.0
945|VANSADHARA AT MUNIGUDA (D/S OF M/S VEDANTAALUMINaN PROJECT)|ORISSA|25.6|7.2|7.8|201.0|1.3|1.59|29937.0|31034.0
946|VANSADHARA ATGUNUPUR (INTERSTATE BOUNDRY)|ORISSA|26.5|7.3|8.0|221.0|1.2|2.26|16103.0|5289.0
952|PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNaNDU|TAMILNaNDU|27.8|6.7|7.5|1088.0|1.7|0.0|194.0|474.0
953|TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINaNSAM,TAMILNaNDU|TAMILNaNDU|23.4|7.2|6.5|73.0|3.1|0.0|19.0|59.0
954|TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNaNDU|TAMILNaNDU|25.4|6.7|6.3|98.0|3.3|1.5|21.0|74.0
955|TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNaNDU.|TAMILNaNDU|26.3|6.3|6.5|143.0|4.0|4.0|38.0|124.0
956|TAMBIRAPARANI AT MURAPPANaNDU, TAMILNaNDU|TAMILNaNDU|29.0|6.6|6.9|260.0|5.4|1.0|17.0|53.0
957|TAMBIRAPARANI AT PAPPANKULAM,TAMILNaNDU|TAMILNaNDU|24.6|7.1|6.3|71.0|3.5|1.0|24.0|82.0
958|TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNaNDU|TAMILNaNDU|23.5|6.9|6.3|65.0|3.5|0.0|17.0|52.0
959|TAMBIRAPARANI AT ARUMUGANERI, TAMILNaNDU|TAMILNaNDU|29.0|7.3|7.1|607.0|3.6|0.88|33.0|104.0
960|TAMBIRAPARANI AT ERAL, THOTHUKUDI, TAMILNaNDU|TAMILNaNDU|27.0|6.1|7.0|446.0|5.2|0.56|26.0|77.0
961|TAMBIRAPARANI AT KALLIDAI KURICHI, TIRUNELVELI, TAMILNaNDU|TAMILNaNDU|24.0|6.9|6.4|94.0|3.2|1.59|20.0|65.0
962|TAMBIRAPARANI AT SRIVAIKUNTAM, D/S OF SK ANaNICUT, TIRUNELVELI, TAMILNaNDU|TAMILNaNDU|28.7|6.8|6.8|451.0|9.4|0.55|22.0|58.0
963|TAMBIRAPARANI AT VELLAKOIL, TIRUNELVELI, TAMILNaNDU|TAMILNaNDU|26.3|6.0|6.6|169.0|3.9|2.0|22.0|84.0
964|TAMBIRAPARANI AT SIVALAPERI, CONFLUENCE POINT OF KUTTRALAM FALLS, D/S OF PALAYAMKOTTAI, TIRUNELVELI, TAMILNaNDU|TAMILNaNDU|25.7|6.5|6.7|187.0|3.3|3.0|32.0|113.0
965|VASISTA AT SALEM, D/S OF SAGO INDUSRIES EFFLUENT, TAMILNaNDU|TAMILNaNDU|26.8|3.4|7.8|2577.0|164.9|1.5|148825783.0|160405392.0
966|GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB|PUNJAB|23.3|5.5|7.2|636.0|9.7|4.0|1328.0|4975.0
967|GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB|PUNJAB|22.8|4.7|7.3|1088.0|23.8|4.0|28250.0|56000.0
968|GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB|PUNJAB|23.3|5.3|7.2|689.0|11.3|4.0|1350.0|6025.0
969|GHAGGAR AT RATANHERI, D/S OF PATIALA NaNDI (AFTER CONFL.), PUNJAB|PUNJAB|21.8|4.9|7.3|1267.0|23.5|3.0|24750.0|54250.0
970|D/S CHHATBIR, PUNJAB|PUNJAB|24.3|5.3|7.4|852.0|13.0|4.0|13775.0|26750.0
971|U/S DHAKANSU NaNLLAH, PUNJAB|PUNJAB|23.5|4.9|7.5|977.0|16.5|5.0|12375.0|30500.0
972|D/S DHAKANSU NaNLLAH, PUNJAB|PUNJAB|24.0|4.4|7.4|1256.0|24.8|6.0|25250.0|55250.0
973|D/S JHARMAL NaNDI, PUNJAB|PUNJAB|23.5|4.8|7.2|1021.0|20.3|4.0|22875.0|43700.0
974|U/S JHARMAL NaNDI, PUNJAB|PUNJAB|23.3|5.1|7.3|971.0|14.8|5.0|2125.0|8425.0
975|GHAGGER AT MOONaNK, PUNJAB|PUNJAB|22.5|4.6|7.4|1284.0|24.3|4.0|21500.0|50000.0
976|D/S SARDULGARH, PUNJAB|PUNJAB|26.0|4.0|7.4|1096.0|26.0|3.0|31750.0|57500.0
977|U/S SARDULGARH, PUNJAB|PUNJAB|25.8|4.4|7.3|1002.0|21.5|4.0|21000.0|43750.0
982|GAGGAR RIVER WHEN ENTERING IN RAJASTHAN FROM HARYANaN NEAR RD NO. 629, RAJASTHAN|RAJASTHAN|30.7|4.8|7.6|295.0|0.8|0.0|4.0|9.0
983|RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.|HIMACHAL PRADESH|20.3|7.1|7.5|293.0|1.3|0.0|9.0|19.0
984|MARKANDA U/S KALA AMB|HIMACHAL PRADESH|20.7|7.1|7.5|316.0|1.4|0.0|13.0|22.0
985|MARKANDA D/S KALA AMB/ BOUNDARY OF HARYANaN|HIMACHAL PRADESH|20.8|6.6|7.5|274.0|1.6|0.0|14.0|24.0
986|RIVER SUKHANaN AT PARWANOO, DISTT. SOLAN, H.P.|HIMACHAL PRADESH|20.6|4.9|7.4|407.0|16.3|0.0|51.0|120.0
987|RIVER JAWAI AT JAWAI DAM, SIROHI, RAJASTHAN|RAJASTHAN|28.0|4.9|8.3|603.0|1.0|0.0|4.0|5.0
988|KODRA DAM, MOUNT ABU, RAJASTHAN|RAJASTHAN|23.4|5.5|7.4|138.0|0.8|0.0|4.0|6.0
989|RIVER BANDI AT HEMAWAS DAM, PALI, RAJASTHAN|RAJASTHAN|25.3|5.5|8.1|625.0|1.1|0.0|4.0|6.0
990|GAGGAR RIVER D/S HANUMANGARH NEAR 2 KNJ NaNI ABADI, MAKKASR, RAJASTHAN|RAJASTHAN|31.1|5.0|7.3|305.0|1.7|0.0|4.0|12.0
991|RIVER LUNI AT RANaNKPUR DAM, RANaNKPUR, PALI, RAJASTHAN|RAJASTHAN|26.3|5.6|8.1|552.0|1.1|0.0|4.0|6.0
992|RIVER BANJAR AT MALANJKHAND NEAR W/S INTAKE POINT, JABALPUR|MADHYA PRADESH|22.0|7.3|7.3|402.0|2.1|0.0|4.0|32.0
993|BUGI RIVER AT MIBANPARA, SOUTH GARO HILLS|MEGHALAYA|24.4|7.2|7.3|99.0|2.2|1.0|26.0|57.0
994|BUGI RIVER AT DALU, SOUTH GARO HILLS|MEGHALAYA|23.7|7.2|7.4|102.0|2.2|1.0|25.0|56.0
995|DAMRING RIVER (KRISHNEI RIVER) AT RESUBELPARA, EAST GARO HILLS|MEGHALAYA|24.6|7.6|7.2|72.0|1.8|2.56|24.0|57.0
996|GANOL RIVER TURA, MEGHALAYA|MEGHALAYA|23.1|7.1|7.5|131.0|2.2|3.2|239.0|413.0
997|KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA|MEGHALAYA|21.7|5.2|2.9|682.0|7.8|1.5|16.0|30.0
998|KYNSHI RIVER AT SOHIONG, WEST KHASI HILLS|MEGHALAYA|18.2|7.3|7.1|47.0|1.3|2.0|15.0|48.0
999|KYNSHI RIVER AT NaNGKHNUM, WEST KHASI HILLS|MEGHALAYA|18.8|7.6|7.2|52.0|1.2|2.0|16.0|36.0
1000|KYNSHI RIVER AT RANIKOR, WEST KHASI HILLS|MEGHALAYA|23.8|8.0|6.9|64.0|1.8|3.38|23.0|49.0
1001|RILANG RIVER|MEGHALAYA|17.8|7.9|7.3|46.0|1.4|1.0|12.0|29.0
1002|WAH BLEI|MEGHALAYA|18.7|7.4|7.2|53.0|1.9|3.0|14.0|32.0
1003|WAH BLEI|MEGHALAYA|18.8|7.7|7.2|55.0|1.6|3.0|15.0|63.0
1004|LUKHA RIVER|MEGHALAYA|21.3|6.8|2.7|1074.0|3.2|2.33|4.0|11.0
1005|LUKHA RIVER|MEGHALAYA|22.6|7.1|6.5|237.0|3.8|4.56|674.0|1072.0
1006|MANDA RIVER (DUDHAI RIVER) AT JAMPA, EAST GARO HILLS|MEGHALAYA|25.2|7.8|7.2|50.0|1.6|1.77|20.0|41.0
1007|MANDA RIVER (DUDHAI RIVER) AT WAGAISI, EAST GARO HILLS|MEGHALAYA|24.8|7.3|7.3|71.0|2.0|2.66|21.0|47.0
1008|MYNTANG RIVER AT NaNRTIANG, JAYANTIA HILLS|MEGHALAYA|19.9|7.3|7.0|91.0|1.8|3.3|20.0|45.0
1009|MYNTANG RIVER AT MYNSO, JAYANTIA HILLS|MEGHALAYA|20.7|7.4|7.1|49.0|1.7|2.44|19.0|42.0
1010|MYNTDU RIVER JOWAI, MEGHALAYA|MEGHALAYA|20.6|6.5|7.1|99.0|2.7|3.56|1967.0|2722.0
1011|MYNTDU RIVER AT LESHKA, JAYANTIA HILLS|MEGHALAYA|21.5|7.5|5.7|50.0|1.5|2.21|10.0|23.0
1012|NONBAH RIVER AT NaNGSTOIN MARKE, WEST KHASI HILLS|MEGHALAYA|17.7|5.8|6.9|68.0|3.1|4.9|197.0|463.0
1013|NONBAH RIVER AT NaNGSTOIN MARKE, WEST KHASI HILLS|MEGHALAYA|17.9|6.9|7.2|44.0|1.4|2.66|14.0|33.0
1014|SIMSANG RIVER WILLIAMNaNGAR, MEGHALAYA|MEGHALAYA|23.9|7.8|7.3|93.0|1.9|2.99|264.0|444.0
1015|UMIAM MAWPHLANG RIVER AT NONGKREM, EAST KHASI HILLS|MEGHALAYA|18.0|6.6|7.0|66.0|2.3|4.0|29.0|63.0
1016|UMIAM MAWPHLANG RIVER AT UMTYNGNGAR, EAST KHASI HILLS|MEGHALAYA|18.4|7.6|7.1|53.0|1.7|3.0|23.0|53.0
1017|UMIAM MAWPHLANG RIVER AT MAWPHLANG, EAST KHASI HILLS|MEGHALAYA|18.8|7.8|7.0|47.0|1.4|2.0|8.0|35.0
1018|UMIAM MAWPHLANG RIVER AT SHELLA, EAST KHASI HILLS|MEGHALAYA|24.8|7.7|7.4|128.0|1.6|3.32|25.0|56.0
1019|UMKHEN AT WAHKDAIT|MEGHALAYA|19.3|7.1|7.0|54.0|1.8|2.58|20.0|43.0
1020|UMKHEN AT KSEHPONGDENG|MEGHALAYA|20.6|7.4|7.0|69.0|1.6|3.3|17.0|87.0
1021|UMKHEN RIVER AT DIENGPASOH, EAST KHASI HILLS|MEGHALAYA|20.7|7.5|7.2|58.0|1.6|2.25|21.0|46.0
1022|UMKHRAH RIVER AT DEMTHRING, SHILLONG|MEGHALAYA|18.4|3.1|7.2|401.0|21.8|19.0|22556.0|31444.0
1023|UMKHRAH RIVER ATUMKALIAR, SHILLONG|MEGHALAYA|19.1|4.7|7.2|202.0|13.6|15.0|13444.0|20056.0
1024|UMKHRAH RIVER ATMAWLAI, SLAUGHTER|MEGHALAYA|19.7|2.1|7.2|303.0|37.2|18.2|39444.0|62333.0
1025|UMKHRAH RIVER AT MAWPDANG, MAWLAI|MEGHALAYA|20.1|1.8|7.2|394.0|40.6|15.4|57222.0|96944.0
1026|UMNGOT RIVER AT SMIT, EAST KHASI HILLS|MEGHALAYA|17.6|7.2|6.9|55.0|1.7|3.04|26.0|56.0
1027|UMNGOT RIVER AT DAWKI, EAST KHASI HILLS|MEGHALAYA|22.7|7.9|7.1|55.0|1.2|3.55|23.0|50.0
1028|UMSHYRPI RIVER AT RISA COLONY, EAST KHASI HILLS|MEGHALAYA|17.9|6.9|6.9|52.0|2.2|3.48|1576.0|45.0
1029|UMSHYRPI RIVER AT LAW COLLEGE, DHANKETI, EAST KHASI HILLS|MEGHALAYA|18.9|1.9|7.0|306.0|34.2|17.9|48278.0|85667.0
1030|UMSHYRPI RIVER AT UMSHYRPI BRIDGE, EAST KHASI HILLS|MEGHALAYA|19.4|4.5|7.1|196.0|15.5|11.0|48611.0|43333.0
1031|UMTREW AT BYRNIHAT EAST, MEGHALAYA|MEGHALAYA|23.7|7.2|7.1|107.0|6.7|5.56|303.0|476.0
1032|UMTREW RIVER AT UMRAN, RINaN BHOI|MEGHALAYA|22.7|7.5|7.0|82.0|2.1|3.02|45.0|122.0
1037|GUMTI AT U/S SOUTH TRIPURA,TRIPURA|TRIPURA|27.4|6.6|7.7|165.0|1.7|0.0|280.0|325.0
1038|GUMTI AT D/S SOUTH TRIPURA, TRIPURA|TRIPURA|21.9|6.7|7.8|167.0|4.8|1.0|440.0|520.0
1039|CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA|TRIPURA|27.5|6.6|7.7|183.0|3.7|1.55|415.0|575.0
1041|DAMANGANGA AT KACHIGAON U\S AT GIDC WIER|GUJARAT|28.0|7.2|7.4|319.0|0.7|0.18|5.0|10.0
1042|RIVER DHADAR AT KOTHADA|GUJARAT|27.0|6.2|8.4|894.0|9.0|0.38|140.0|350.0
1043|AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESHWAR|GUJARAT|30.0|2.2|8.0|1835.0|17.9|0.86|10478.0|25478.0
1044|AMLAKHADI AT PUNGAM ANKLESHWAR DISTT BHARUCH|GUJARAT|31.0|2.0|7.7|3165.0|32.3|3.44|11498.0|15173.0
1045|KOLAK AT PATALIA BDG|GUJARAT|29.0|2.4|7.6|1500.0|6.2|1.31|3.0|13.0
1047|ZUARI AT PANCHAWADI|GOA|30.0|6.1|6.8|408.0|1.3|0.17|1300.0|3808.0
1048|RIVER ZUARI AT BORIM BRIDGE|GOA|30.0|5.5|6.9|143.0|1.3|0.09|4100.0|11113.0
1049|RIVER ZUARI AT MARCAIM JETTY|GOA|29.0|5.4|7.2|60.0|1.5|0.08|428.0|2309.0
1050|MANDOVI AT NEGHBOURHOOD OF PANaNJI|GOA|29.0|5.8|7.2|34.0|5.3|0.17|855.0|3322.0
1051|MANDOVI AT TONCA, MARCELA|GOA|29.0|5.9|6.7|125.0|1.5|0.14|1638.0|5793.0
1052|MANDOVI AT AMONaN BRIDGE|GOA|28.0|6.4|6.7|175.0|1.3|0.1|772.0|3636.0
1053|RIVER MANDOVI AT IFFI JETTY|GOA|30.0|6.2|7.7|39.0|1.3|0.06|1296.0|4517.0
1054|MANDOVI NEAR HOTEL MARRIOT|GOA|30.0|6.1|7.8|39.0|1.5|0.06|1032.0|5840.0
1055|KALNaN AT CHANDELNaN PERNEM|GOA|27.0|7.3|6.9|61.0|0.7|0.09|1430.0|4388.0
1056|RIVER ASSONORA AT ASSONORA|GOA|28.0|6.8|6.6|71.0|1.5|0.14|2495.0|3949.0
1057|BICHOLIM VARAZAN NaNGAR, BICHOLIM|GOA|29.0|7.4|6.5|129.0|2.3|0.49|5868.0|16691.0
1058|RIVER CHAPORA NEAR ALORNaN FORT ,PERNEM|GOA|28.0|7.0|6.8|503.0|1.6|0.66|965.0|2404.0
1059|RIVER CHAPORA AT SIOLIM|GOA|29.0|6.3|7.5|31.0|1.6|0.06|1466.0|4267.0
1060|KHANDEPAR AT OPA NaN PONDA|GOA|29.0|7.1|6.8|70.0|0.8|0.17|716.0|3567.0
1061|KHANDEPAR AT CODLI NR BDG, U/S OPA WATERWORKS,SANGUEM|GOA|30.0|7.3|6.8|69.0|1.2|0.12|457.0|2446.0
1062|RIVER KUSHAWATI NEAR BUND AT KEVONaN,RIVON,SANGUEM|GOA|28.0|6.7|6.6|118.0|1.0|0.22|1104.0|3496.0
1063|RIVER MADAI AT DABOS NaN  VALPOI|GOA|28.0|7.4|6.8|80.0|1.3|0.06|274.0|1404.0
1064|RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANaNPANaNJI|GOA|29.0|4.5|6.6|250.0|2.4|0.16|1572.0|5889.0
1065|SAL PAZORKHONI, CUNCOLIM (NEAR CULVERT MARGAONaN CANaNCONaN NaNTIONaNL HIGHWAY)|GOA|28.0|6.1|6.9|74.0|1.8|0.19|1074.0|3937.0
1066|RIVER SAL NEAR HOTEL LEELA MOBOR,CAVELOSSIM|GOA|30.0|5.9|7.3|44.0|1.6|0.14|962.0|2794.0
1067|SAL AT KHAREBAND, MARGAO|GOA|30.0|2.4|6.5|195.0|4.8|0.35|7980.0|14217.0
1068|SAL AT ORLIM BRIDGE, ORLIM|GOA|31.0|4.0|6.8|207.0|1.8|0.34|818.0|2280.0
1069|RIVER SINQUERIM (CANDOLIM SIDE NEAR BRIDGE)|GOA|29.0|5.4|7.6|40.0|1.6|0.07|290.0|1330.0
1070|RIVER SINQUERIM NEAR NERUL TEMPLE|GOA|30.0|5.3|7.6|41.0|1.4|0.08|952.0|2517.0
1071|RIVER TALPONaN AT CANaNCONaN|GOA|29.0|7.0|6.9|54.0|0.8|0.21|667.0|3059.0
1072|RIVER TIRACOL AT TIRACOL|GOA|29.0|5.9|7.7|44.0|2.1|0.08|1200.0|831.0
1073|VALVANT AT SANKLI NaN BICHOLIM|GOA|29.0|7.1|6.5|60.0|1.7|0.13|2926.0|8163.0
1074|AMBA AT D/S OF WAKEN BRIDGENaNU/S OF JS PETROCHEMICALS, WAKENPHATA, ROHA|MAHARASHTRA|29.0|6.9|7.7|99.0|3.3|0.56|53.0|123.0
1075|BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS)|MAHARASHTRA|30.0|6.6|7.9|123.0|3.2|0.52|44.0|104.0
1076|BHATSA AT D/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR,THANE|MAHARASHTRA|27.0|6.6|7.7|220.0|3.6|0.65|25.0|77.0
1077|BHATSA AT U/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE|MAHARASHTRA|27.0|6.8|7.7|219.0|3.4|0.63|23.0|75.0
1078|KALU AT ATALE VILLAGE|MAHARASHTRA|27.0|4.8|7.2|5429.0|8.4|2.08|177.0|408.0
1079|KAN RIVER, NEAR SAKRI WATER WORKS, SAKRI, DHULE.|MAHARASHTRA|23.0|6.4|8.0|493.0|4.2|3.91|17.0|68.0
1080|KUNDALIKA AT ROHA CITY|MAHARASHTRA|29.0|6.8|7.6|100.0|3.0|0.54|124.0|295.0
1081|KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE )|MAHARASHTRA|29.0|6.7|7.5|316.0|4.6|0.6|47.0|132.0
1082|KUNDALIKA RIVER NEAR SALAV BRIDGE (SALINaN ZONE), SALAV, ROHA, RAIGAD|MAHARASHTRA|28.0|5.8|7.9|37227.0|9.5|1.42|231.0|451.0
1083|KUNDALIKA AT DHATAV AT JACKWELL (DRINKING WATER  PUMPING STATIONNaNSWEET ZONE), ROHA|MAHARASHTRA|29.0|6.9|7.7|84.0|3.1|0.42|69.0|168.0
1084|MITHI RIVER|MAHARASHTRA|25.0|4.9|7.6|21254.0|55.5|2.18|560.0|964.0
1085|MUCHKUNDI RIVER AT  WAKED, NEAR M/S ASAHI INDIA GLASS LTD., LANJA, RATNaNGIRI.|MAHARASHTRA|28.0|6.9|7.9|312.0|2.7|1.58|4.0|107.0
1086|PATALGANGA AT SHILPHATA|MAHARASHTRA|29.0|6.8|7.5|146.0|3.0|0.6|124.0|241.0
1087|PATALGANGA NEAR INTAKE OF MIDC W/W|MAHARASHTRA|29.0|6.7|7.3|127.0|2.9|0.59|100.0|209.0
1088|PATALGANGA RIVER AT D/S OF KHARPADA BRIDGE, RAIGAD.|MAHARASHTRA|29.0|5.6|6.9|432.0|4.5|1.72|58.0|173.0
1089|PATALGANGA RIVER AT VYAL PUMP HOUSE , KHALAPUR, RAIGAD.|MAHARASHTRA|29.0|6.5|7.3|126.0|3.0|0.59|132.0|284.0
1090|PATALGANGA RIVER AT KHALAPUR PUMPING STATION, KHALAPUR, RAIGAD.|MAHARASHTRA|30.0|7.1|7.5|128.0|3.0|0.6|136.0|297.0
1091|PATALGANGA RIVER AT SAVROLI BRIDGE, KHALAPUR, RAIGAD.|MAHARASHTRA|30.0|6.4|7.3|129.0|3.1|0.6|68.0|191.0
1092|PATALGANGA AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, RAIGAD.|MAHARASHTRA|29.0|6.9|7.7|129.0|2.9|0.55|135.0|268.0
1093|PEHLAR DAM ON PEHLAR INLET OF WATER WORKS, VASAI, THANE.|MAHARASHTRA|25.0|7.0|7.9|153.0|2.9|0.55|30.0|86.0
1094|SAVITRI RIVER AT OVALE VILLAGE.|MAHARASHTRA|30.0|6.4|7.6|10165.0|3.7|2.14|5.0|139.0
1095|SAVITRI JACKWELL AT UPSA KENDRE, NaNGALWADI, MAHAD, RAIGAD|MAHARASHTRA|30.0|6.9|7.7|307.0|2.8|3.6|4.0|123.0
1096|SAVITRI RIVER AT SHEDAV DOH, MAHAD,RAIGAD|MAHARASHTRA|31.0|6.3|7.7|322.0|3.5|1.1|4.0|116.0
1097|SAVITRI RIVER AT DADLI BRIDGE, DADLI, MAHAD, RAIGADH|MAHARASHTRA|30.0|6.5|7.5|5835.0|3.4|1.72|4.0|126.0
1098|SAVITRI RIVER AT MUTHAVALI VILLAGE, MAHAD, RAIGADH|MAHARASHTRA|30.0|6.3|7.4|9245.0|4.7|2.0|4.0|134.0
1099|SURYA RIVER, U/S OF SURYA DAM, DHAMMI, VIKRAMGAD, THANE|MAHARASHTRA|28.0|6.5|8.1|1907.0|4.0|0.55|46.0|115.0
1100|SURYA AT MIDC PUMPING STN, GARVASHET, PALGHAR, THANE|MAHARASHTRA|28.0|7.0|8.0|1896.0|3.5|0.64|190.0|245.0
1101|SURYA RIVER AT INTAKE OF VASAINaNVIRAR W/S SCHEME, MASVAN, PALGHAR, THANE|MAHARASHTRA|28.0|7.0|8.0|206.0|2.9|0.56|31.0|74.0
1102|TANSA RIVER NEAR ROAD BRIDGE, VILLAGE DAKEWALI, WADA, THANE|MAHARASHTRA|27.0|6.8|7.8|239.0|3.3|0.56|33.0|77.0
1103|ULHAS AT U/S OF NRC BUND AT MOHANE|MAHARASHTRA|27.0|6.4|7.6|152.0|3.2|0.96|62.0|142.0
1104|ULHAS AT U/S OF BADLAPUR|MAHARASHTRA|26.0|6.7|7.7|146.0|3.0|0.89|30.0|73.0
1105|ULHAS ATJAMBHUL WATER WORKS|MAHARASHTRA|27.0|6.7|7.6|137.0|2.9|0.76|24.0|64.0
1106|VAITARNaN NR RD BDG, GANDHARE VILLAGE, WADA, THANE.|MAHARASHTRA|28.0|6.6|7.8|228.0|3.5|0.57|30.0|79.0
1107|VASHISTI AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.|MAHARASHTRA|23.0|7.0|7.7|409.0|2.4|0.93|4.0|112.0
1108|VASHISHTI  AT D/S OF THREE M PAPER MILLS NR CHIPLUN WATER INTAKE JACKWELL,KHERDI,RATNaNGIRI|MAHARASHTRA|22.0|6.8|7.6|263.0|2.9|0.81|4.0|123.0
1109|VASHISHTI RIVER AT U/S OF POPHALI NEAR KONPHANSAWANE BRIDGE, CHIPLUN, RATNaNGIRI|MAHARASHTRA|23.0|6.9|7.5|338.0|2.3|3.93|4.0|108.0
1110|ACHENKOIL AT THUMPAMON|KERALA|26.0|7.0|7.2|79.0|0.8|0.62|279.0|637.0
1111|ACHENKOIL AT CHENNITHULA|KERALA|26.0|6.6|7.0|67.0|1.1|0.53|275.0|670.0
1112|ACHENKOIL AT KALLARAKADAVU, PATHANaNMTHITTA|KERALA|26.0|6.6|7.3|59.0|0.7|0.57|281.0|541.0
1113|ACHENKOIL AT PANDALAM (NEAR AYYAPPA TEMPLE),PATHANaNMTHITTA|KERALA|26.0|6.2|7.3|66.0|0.8|0.55|303.0|609.0
1114|ANCHARAKANDY AT MERUVAMBA|KERALA|26.0|7.1|7.0|67.0|1.0|0.34|170.0|538.0
1115|ANCHARAKANDY AT MERUVAMBA|KERALA|26.0|7.0|6.7|5341.0|1.1|0.37|158.0|528.0
1116|R AYROOR AT AYROOR BRIDGE|KERALA|29.0|6.7|7.3|89.0|1.1|0.35|1163.0|2025.0
1117|BHARATHAPUZHA AT KUTTIPPURAM|KERALA|28.0|6.2|7.3|136.0|1.0|0.46|296.0|676.0
1118|R BHARATHAPUZHA AT PATTAMBI|KERALA|28.0|7.1|8.1|212.0|0.9|0.56|524.0|992.0
1119|CHALAKUDY AT PULICKALKANaNDAVU|KERALA|29.0|6.3|6.3|134.0|1.2|0.67|224.0|780.0
1120|CHALIYAR AT KOOLIMADU|KERALA|26.0|7.3|7.2|76.0|0.6|0.31|468.0|893.0
1121|CHALIYAR AT CHUNGAPALLY|KERALA|26.0|7.0|7.3|11041.0|0.9|0.29|256.0|503.0
1122|CHALIYAR AT NILAMBUR, MALAPPURAM|KERALA|28.0|6.8|7.1|75.0|0.8|0.5|693.0|1169.0
1123|CHANDRAGIRI AT PADIYATHADKA|KERALA|29.0|7.4|7.2|61.0|0.7|0.11|54.0|255.0
1124|CHITRAPUZHA AT IRUMPANaNM|KERALA|28.0|1.7|6.6|769.0|3.4|1.11|556.0|1717.0
1125|R CORAPUZHA AT KANaNYANKODE|KERALA|26.0|6.1|7.5|14083.0|1.4|0.25|920.0|2686.0
1126|R ITHIKKARA AT AYUR, KERALA|KERALA|26.0|6.6|7.2|92.0|0.8|0.77|332.0|660.0
1127|R ITHIKKARA AT ITHIKKARA|KERALA|25.0|6.6|7.2|1348.0|0.8|1.01|392.0|810.0
1128|R KADALUNDI AT THIRURANGADY|KERALA|29.0|6.0|6.7|95.0|1.2|0.29|253.0|680.0
1129|R KADALUNDI AT HAJIRAPPALLY|KERALA|29.0|6.6|6.8|78.0|1.0|0.2|275.0|626.0
1130|KADAMBAYAR AT BRAHMAPURAM|KERALA|28.0|0.6|6.7|268.0|4.1|1.28|400.0|1308.0
1131|KADAMBAYAR AT MANCKAKADAVU|KERALA|27.0|1.8|6.6|82.0|2.0|0.39|399.0|1410.0
1132|KALLADA AT PERUMTHOTTAM KADAVU, PUNaNLOOR|KERALA|25.0|7.1|7.2|61.0|1.0|0.34|251.0|608.0
1133|R KALLAI AT KALLAI BRIDGE|KERALA|26.0|3.9|7.6|30298.0|2.5|0.59|4830.0|7240.0
1134|KALPATHI PUZHA AT KALPATHI, PALAKKAD|KERALA|27.0|6.6|8.0|310.0|1.1|0.54|517.0|783.0
1135|KARAPUZHA DAM AT WAYANaND|KERALA|27.0|7.0|7.1|97.0|0.8|0.35|45.0|77.0
1136|R KARINGODE AT KAKKADAVU|KERALA|29.0|7.3|7.0|51.0|0.7|0.18|65.0|258.0
1137|KARAMANaN AT MOONNaNTTUMUKKU|KERALA|29.0|0.5|7.1|1717.0|21.2|4.41|3317.0|15833.0
